citekey	venue	volume	coder	codername	sidx	words	chars	syllables	fkscore	code	suffixes	topic	icount	ucount
GuoCheXin22	TOSEM	TOSEM22	B	Julian	10	14.5	98.0	28.0	14.0	a-result		result	0	0
GuoCheXin22	TOSEM	TOSEM22	B	Julian	11	20.0	135.5	41.5	-9.3	conclusion		conclusion	0	0
GuoCheXin22	TOSEM	TOSEM22	B	Julian	11	20.0	135.5	41.5	-9.3	fposs		Outlook	0	0
SahUraMah22	ICSE	ICSE22	B	Julian	1	25	170	47	22.4	background		background	0	0
SahUraMah22	ICSE	ICSE22	B	Julian	2	27	194	56	4.0	gap		gap	0	0
SahUraMah22	ICSE	ICSE22	B	Julian	3	37	230	65	20.7	objective		objective	0	0
SahUraMah22	ICSE	ICSE22	B	Julian	4	29	209	56	14.0	design		design	0	0
SahUraMah22	ICSE	ICSE22	B	Julian	5	17	104	30	40.3	design		design	0	0
SahUraMah22	ICSE	ICSE22	B	Julian	6	26	147	44	37.3	design		design	0	0
SahUraMah22	ICSE	ICSE22	B	Julian	7	13	91	28	11.4	design		design	0	0
SahUraMah22	ICSE	ICSE22	B	Julian	8	37	231	62	27.5	design		design	0	0
SahUraMah22	ICSE	ICSE22	B	Julian	9	39	253	71	13.2	method		method	0	0
SahUraMah22	ICSE	ICSE22	B	Julian	10	32	183	51	39.5	result		result	0	0
SahUraMah22	ICSE	ICSE22	B	Julian	11	30	180	47	43.8	result		result	0	0
ArdBotCop22	TOSEM	TOSEM22	B	Julian	1	33	216	59	22.1	gap		gap	0	0
ArdBotCop22	TOSEM	TOSEM22	B	Julian	2	43	298	81	3.8	objective		objective	0	0
ArdBotCop22	TOSEM	TOSEM22	B	Julian	3	29	227	73	-35.6	method		method	0	0
ArdBotCop22	TOSEM	TOSEM22	B	Julian	4	14	101	28	23.4	method		method	0	0
ArdBotCop22	TOSEM	TOSEM22	B	Julian	5	35	231	65	14.2	result		result	0	0
ArdBotCop22	TOSEM	TOSEM22	B	Julian	6	18	117	33	33.5	conclusion		conclusion	0	0
ArdBotCop22	TOSEM	TOSEM22	B	Julian	7	18	126	36	19.4	fposs		Outlook	0	0
ParBarMec22	TSE	TSE22	B	Julian	1	20	111	35	38.5	background		background	0	0
ParBarMec22	TSE	TSE22	B	Julian	2	11	83	24	11.1	background		background	0	0
ParBarMec22	TSE	TSE22	B	Julian	3	17	114	30	40.3	background		background	0	0
ParBarMec22	TSE	TSE22	B	Julian	4	12	81	24	25.5	gap		gap	0	0
ParBarMec22	TSE	TSE22	B	Julian	5	11	93	25	3.4	gap		gap	0	0
ParBarMec22	TSE	TSE22	B	Julian	6	30	187	52	29.7	gap		gap	0	0
ParBarMec22	TSE	TSE22	B	Julian	7	30	211	57	15.6	objective	:u1	objective	0	1
ParBarMec22	TSE	TSE22	B	Julian	8	8	48	14	50.7	design		design	0	0
ParBarMec22	TSE	TSE22	B	Julian	9	26	185	55	1.5	design		design	0	0
ParBarMec22	TSE	TSE22	B	Julian	10	21	145	39	28.4	design		design	0	0
ParBarMec22	TSE	TSE22	B	Julian	11	15.5	99.0	26.5	30.7	result		result	0	0
ParBarMec22	TSE	TSE22	B	Julian	11	15.5	99.0	26.5	30.7	method		method	0	0
ParBarMec22	TSE	TSE22	B	Julian	12	8.0	57.5	15.5	26.7	result		result	0	0
ParBarMec22	TSE	TSE22	B	Julian	12	8.0	57.5	15.5	26.7	method		method	0	0
ParBarMec22	TSE	TSE22	B	Julian	13	12	85	22	39.6	background		background	0	0
ParBarMec22	TSE	TSE22	B	Julian	14	9.0	65.0	18.0	19.4	design		design	0	0
ParBarMec22	TSE	TSE22	B	Julian	14	9.0	65.0	18.0	19.4	result		result	0	0
ParBarMec22	TSE	TSE22	B	Julian	15	14.0	92.5	25.0	27.3	method	:i1	method	1	0
ParBarMec22	TSE	TSE22	B	Julian	15	14.0	92.5	25.0	27.3	result		result	0	0
AlDAhmMah22	IST	IST22	B	Julian	1	1	8	NA	NA	h-background		none	0	0
AlDAhmMah22	IST	IST22	B	Julian	2	25	209	61	-25.0	background		background	0	0
AlDAhmMah22	IST	IST22	B	Julian	3	25	197	56	-8.0	gap		gap	0	0
AlDAhmMah22	IST	IST22	B	Julian	4	31	228	68	-10.2	gap		gap	0	0
AlDAhmMah22	IST	IST22	B	Julian	5	1	10	NA	NA	h-objective		none	0	0
AlDAhmMah22	IST	IST22	B	Julian	6	28	195	59	0.2	objective		objective	0	0
AlDAhmMah22	IST	IST22	B	Julian	7	1	7	NA	NA	h-method		none	0	0
AlDAhmMah22	IST	IST22	B	Julian	8	17	116	34	20.4	design		design	0	0
AlDAhmMah22	IST	IST22	B	Julian	9	5	41	13	-18.2	design		design	0	0
AlDAhmMah22	IST	IST22	B	Julian	10	13	80	23	44.0	design		design	0	0
AlDAhmMah22	IST	IST22	B	Julian	11	1	8	NA	NA	h-result		none	0	0
AlDAhmMah22	IST	IST22	B	Julian	12	8.5	62.0	18.5	5.5	result	:i1	result	1	0
AlDAhmMah22	IST	IST22	B	Julian	12	8.5	62.0	18.5	5.5	method		method	0	0
AlDAhmMah22	IST	IST22	B	Julian	13	14	88	24	47.6	result	:i2	result	2	0
AlDAhmMah22	IST	IST22	B	Julian	14	1	11	NA	NA	h-conclusion		none	0	0
AlDAhmMah22	IST	IST22	B	Julian	15	29	242	71	-29.7	conclusion		conclusion	0	0
LanRahFan22	TOSEM	TOSEM22	B	Julian	1	26	183	54	4.7	objective		objective	0	0
LanRahFan22	TOSEM	TOSEM22	B	Julian	2	20	159	48	-16.5	design		design	0	0
LanRahFan22	TOSEM	TOSEM22	B	Julian	3	25	184	54	-1.3	design		design	0	0
LanRahFan22	TOSEM	TOSEM22	B	Julian	4	23	182	56	-22.5	result		result	0	0
LanRahFan22	TOSEM	TOSEM22	B	Julian	5	NA	NA	NA	NA	ignorediff		none	NA	NA
LanRahFan22	TOSEM	TOSEM22	B	Julian	5	8	63	20	-12.8	method	:i2	method	2	0
LanRahFan22	TOSEM	TOSEM22	B	Julian	6	NA	NA	NA	NA	ignorediff		none	NA	NA
LanRahFan22	TOSEM	TOSEM22	B	Julian	6	15	108	31	16.8	a-result		result	0	0
LanRahFan22	TOSEM	TOSEM22	B	Julian	7	NA	NA	NA	NA	ignorediff		none	NA	NA
LanRahFan22	TOSEM	TOSEM22	B	Julian	7	14	109	31	5.3	a-result		result	0	0
LanRahFan22	TOSEM	TOSEM22	B	Julian	8	NA	NA	NA	NA	ignorediff		none	NA	NA
LanRahFan22	TOSEM	TOSEM22	B	Julian	8	11	88	26	-4.3	a-result		result	0	0
LanRahFan22	TOSEM	TOSEM22	B	Julian	9	NA	NA	NA	NA	ignorediff		none	NA	NA
LanRahFan22	TOSEM	TOSEM22	B	Julian	9	15	105	31	16.8	a-result		result	0	0
JunTra22	IST	IST22	B	Julian	1	1	8	NA	NA	h-background		none	0	0
JunTra22	IST	IST22	B	Julian	2	20	174	52	-33.4	background		background	0	0
JunTra22	IST	IST22	B	Julian	3	22	161	44	15.3	gap		gap	0	0
JunTra22	IST	IST22	B	Julian	4	1	5	NA	NA	h-objective		none	0	0
JunTra22	IST	IST22	B	Julian	5	14	115	34	-12.8	objective		objective	0	0
JunTra22	IST	IST22	B	Julian	6	1	7	NA	NA	h-method		none	0	0
JunTra22	IST	IST22	B	Julian	7	21	136	40	24.4	method		method	0	0
JunTra22	IST	IST22	B	Julian	8	1	8	NA	NA	h-result		none	0	0
JunTra22	IST	IST22	B	Julian	9	10	69	22	10.6	result		result	0	0
JunTra22	IST	IST22	B	Julian	10	15	135	39	-28.3	result		result	0	0
JunTra22	IST	IST22	B	Julian	11	19	132	33	40.6	result		result	0	0
JunTra22	IST	IST22	B	Julian	12	22	170	51	-11.6	a-result		result	0	0
JunTra22	IST	IST22	B	Julian	13	28	216	65	-18.0	a-result		result	0	0
JunTra22	IST	IST22	B	Julian	14	1	12	NA	NA	h-conclusion		none	0	0
JunTra22	IST	IST22	B	Julian	15	21	147	39	28.4	conclusion		conclusion	0	0
JunTra22	IST	IST22	B	Julian	16	22	158	49	-3.9	conclusion		conclusion	0	0
JunTra22	IST	IST22	B	Julian	17	19	150	44	-8.4	fneed		Outlook	0	0
UttPal22	ICSE	ICSE22	B	Julian	1	17	110	33	25.4	background		background	0	0
UttPal22	ICSE	ICSE22	B	Julian	2	24	153	47	16.8	background		background	0	0
UttPal22	ICSE	ICSE22	B	Julian	3	20	142	44	0.4	background		background	0	0
UttPal22	ICSE	ICSE22	B	Julian	4	23	151	39	40.0	background		background	0	0
UttPal22	ICSE	ICSE22	B	Julian	5	22	143	41	26.8	objective		objective	0	0
UttPal22	ICSE	ICSE22	B	Julian	6	27	160	51	19.6	design		design	0	0
UttPal22	ICSE	ICSE22	B	Julian	7	31	195	58	17.1	design		design	0	0
UttPal22	ICSE	ICSE22	B	Julian	8	23	131	39	40.0	result	:i3	result	3	0
UttPal22	ICSE	ICSE22	B	Julian	9	15	101	31	16.8	method	:i2	method	2	0
UttPal22	ICSE	ICSE22	B	Julian	10	16.0	100.0	32.0	5.2	a-method		method	0	0
UttPal22	ICSE	ICSE22	B	Julian	10	16.0	100.0	32.0	5.2	result		result	0	0
GinMarMar22	EMSE	EMSE22	B	Julian	1	13	92	26	24.4	background		background	0	0
GinMarMar22	EMSE	EMSE22	B	Julian	2	33	230	69	-3.6	background		background	0	0
GinMarMar22	EMSE	EMSE22	B	Julian	3	20	152	51	-29.2	background		background	0	0
GinMarMar22	EMSE	EMSE22	B	Julian	4	10	75	21	19.0	background		background	0	0
GinMarMar22	EMSE	EMSE22	B	Julian	5	15	103	31	16.8	objective		objective	0	0
GinMarMar22	EMSE	EMSE22	B	Julian	6	20	140	39	21.6	a-method		method	0	0
GinMarMar22	EMSE	EMSE22	B	Julian	7	21.5	146.5	43.5	-8.0	result		result	0	0
GinMarMar22	EMSE	EMSE22	B	Julian	7	21.5	146.5	43.5	-8.0	fposs		Outlook	0	0
StrDinLin22	EMSE	EMSE22	B	Julian	1	27	201	58	-2.3	background		background	0	0
StrDinLin22	EMSE	EMSE22	B	Julian	2	15	127	35	-5.8	background		background	0	0
StrDinLin22	EMSE	EMSE22	B	Julian	3	35	238	69	4.5	background		background	0	0
StrDinLin22	EMSE	EMSE22	B	Julian	4	14	106	31	5.3	objective		objective	0	0
StrDinLin22	EMSE	EMSE22	B	Julian	5	24	147	45	23.9	design		design	0	0
StrDinLin22	EMSE	EMSE22	B	Julian	6	18	138	42	-8.8	design		design	0	0
StrDinLin22	EMSE	EMSE22	B	Julian	7	8	66	19	-2.2	design		design	0	0
StrDinLin22	EMSE	EMSE22	B	Julian	8	11	86	24	11.1	design		design	0	0
StrDinLin22	EMSE	EMSE22	B	Julian	9	17	137	41	-14.5	design		design	0	0
StrDinLin22	EMSE	EMSE22	B	Julian	10	15	97	27	39.3	design		design	0	0
NgoPasBri22	TOSEM	TOSEM22	B	Julian	1	19	119	36	27.3	background		background	0	0
NgoPasBri22	TOSEM	TOSEM22	B	Julian	2	21	141	41	20.3	gap		gap	0	0
NgoPasBri22	TOSEM	TOSEM22	B	Julian	3	32	196	57	23.7	objective		objective	0	0
NgoPasBri22	TOSEM	TOSEM22	B	Julian	4	52	391	118	-37.9	design		design	0	0
NgoPasBri22	TOSEM	TOSEM22	B	Julian	5	21	124	39	28.4	design		design	0	0
NgoPasBri22	TOSEM	TOSEM22	B	Julian	6	17	107	29	45.3	design		design	0	0
NgoPasBri22	TOSEM	TOSEM22	B	Julian	7	16.0	111.5	31.0	10.4	conclusion		conclusion	0	0
NgoPasBri22	TOSEM	TOSEM22	B	Julian	7	16.0	111.5	31.0	10.4	method		method	0	0
PatZhaPap22	ICSE	ICSE22	B	Julian	1	13	92	32	-14.6	background		background	0	0
PatZhaPap22	ICSE	ICSE22	B	Julian	2	37	258	79	-11.4	background		background	0	0
PatZhaPap22	ICSE	ICSE22	B	Julian	3	17	116	32	30.3	objective		objective	0	0
PatZhaPap22	ICSE	ICSE22	B	Julian	4	28	234	67	-24.0	design		design	0	0
PatZhaPap22	ICSE	ICSE22	B	Julian	5	12.0	89.5	24.5	9.8	result	:i1	result	1	0
PatZhaPap22	ICSE	ICSE22	B	Julian	5	12.0	89.5	24.5	9.8	method		method	0	0
PatZhaPap22	ICSE	ICSE22	B	Julian	6	19.5	106.5	29.0	41.4	result		result	0	0
PatZhaPap22	ICSE	ICSE22	B	Julian	6	19.5	106.5	29.0	41.4	method		method	0	0
GaoZhuZha22	IST	IST22	B	Julian	1	1	8	NA	NA	h-background		none	0	0
GaoZhuZha22	IST	IST22	B	Julian	2	14	90	28	23.4	background		background	0	0
GaoZhuZha22	IST	IST22	B	Julian	3	32	242	66	-0.1	background		background	0	0
GaoZhuZha22	IST	IST22	B	Julian	4	14	100	29	17.4	gap		gap	0	0
GaoZhuZha22	IST	IST22	B	Julian	5	1	10	NA	NA	h-objective		none	0	0
GaoZhuZha22	IST	IST22	B	Julian	6	23	158	47	10.6	objective		objective	0	0
GaoZhuZha22	IST	IST22	B	Julian	7	15	114	37	-17.1	objective		objective	0	0
GaoZhuZha22	IST	IST22	B	Julian	8	17	111	32	30.3	objective		objective	0	0
GaoZhuZha22	IST	IST22	B	Julian	9	1	7	NA	NA	h-method		none	0	0
GaoZhuZha22	IST	IST22	B	Julian	10	32	221	70	-10.7	method		method	0	0
GaoZhuZha22	IST	IST22	B	Julian	11	19	124	36	27.3	method		method	0	0
GaoZhuZha22	IST	IST22	B	Julian	12	1	8	NA	NA	h-result		none	0	0
GaoZhuZha22	IST	IST22	B	Julian	13	59	392	114	-16.5	result		result	0	0
GaoZhuZha22	IST	IST22	B	Julian	14	1	11	NA	NA	h-conclusion		none	0	0
GaoZhuZha22	IST	IST22	B	Julian	15	10	78	24	-6.4	conclusion		conclusion	0	0
GaoZhuZha22	IST	IST22	B	Julian	16	21	150	43	12.3	conclusion		conclusion	0	0
GaoZhuZha22	IST	IST22	B	Julian	17	18	113	32	38.2	fneed		Outlook	0	0
FraMénVog22	TSE	TSE22	B	Julian	1	1	8	NA	NA	h-background		none	0	0
FraMénVog22	TSE	TSE22	B	Julian	2	21	153	46	0.2	background		background	0	0
FraMénVog22	TSE	TSE22	B	Julian	3	15	97	27	39.3	background		background	0	0
FraMénVog22	TSE	TSE22	B	Julian	4	12	73	20	53.7	gap		gap	0	0
FraMénVog22	TSE	TSE22	B	Julian	5	1	10	NA	NA	h-objective		none	0	0
FraMénVog22	TSE	TSE22	B	Julian	6	32	211	57	23.7	objective		objective	0	0
FraMénVog22	TSE	TSE22	B	Julian	7	1	7	NA	NA	h-method		none	0	0
FraMénVog22	TSE	TSE22	B	Julian	8	12	89	27	4.3	method	:i1	method	1	0
FraMénVog22	TSE	TSE22	B	Julian	9	16	117	35	5.5	method		method	0	0
FraMénVog22	TSE	TSE22	B	Julian	10	1	8	NA	NA	h-result		none	0	0
FraMénVog22	TSE	TSE22	B	Julian	11	9	55	16	47.3	method		method	0	0
FraMénVog22	TSE	TSE22	B	Julian	12	14	86	26	35.5	result		result	0	0
FraMénVog22	TSE	TSE22	B	Julian	13	13	83	23	44.0	result	:i1	result	1	0
FraMénVog22	TSE	TSE22	B	Julian	14	22	145	38	38.4	result		result	0	0
FraMénVog22	TSE	TSE22	B	Julian	15	29	186	51	28.6	result		result	0	0
FraMénVog22	TSE	TSE22	B	Julian	16	21	167	49	-11.9	result		result	0	0
FraMénVog22	TSE	TSE22	B	Julian	17	1	12	NA	NA	h-conclusion		none	0	0
FraMénVog22	TSE	TSE22	B	Julian	18	9	61	16	47.3	conclusion		conclusion	0	0
FraMénVog22	TSE	TSE22	B	Julian	19	33	222	58	24.6	fposs		Outlook	0	0
FraMénVog22	TSE	TSE22	B	Julian	20	40	270	73	11.8	conclusion		conclusion	0	0
ZhaFuLi22	TOSEM	TOSEM22	B	Julian	1	27	193	52	16.5	background		background	0	0
ZhaFuLi22	TOSEM	TOSEM22	B	Julian	2	25	190	57	-11.4	gap		gap	0	0
ZhaFuLi22	TOSEM	TOSEM22	B	Julian	3	24	164	47	16.8	objective		objective	0	0
ZhaFuLi22	TOSEM	TOSEM22	B	Julian	4	18	143	44	-18.2	design		design	0	0
ZhaFuLi22	TOSEM	TOSEM22	B	Julian	5	25	190	52	5.5	design		design	0	0
ZhaFuLi22	TOSEM	TOSEM22	B	Julian	6	21	133	37	36.5	design		design	0	0
ZhaFuLi22	TOSEM	TOSEM22	B	Julian	7	32.0	229.5	62.0	-22.0	result	:i3	result	3	0
ZhaFuLi22	TOSEM	TOSEM22	B	Julian	7	32.0	229.5	62.0	-22.0	method		method	0	0
ChoGueSil22	IST	IST22	B	Julian	1	2	9	NA	NA	h-background		none	0	0
ChoGueSil22	IST	IST22	B	Julian	2	17	130	36	10.4	background		background	0	0
ChoGueSil22	IST	IST22	B	Julian	3	1	10	NA	NA	h-objective		none	0	0
ChoGueSil22	IST	IST22	B	Julian	4	35	255	75	-10.0	objective		objective	0	0
ChoGueSil22	IST	IST22	B	Julian	5	1	7	NA	NA	h-method		none	0	0
ChoGueSil22	IST	IST22	B	Julian	6	29	225	68	-21.0	design		design	0	0
ChoGueSil22	IST	IST22	B	Julian	7	1	8	NA	NA	h-result		none	0	0
ChoGueSil22	IST	IST22	B	Julian	8	23	165	51	-4.1	result		result	0	0
ChoGueSil22	IST	IST22	B	Julian	9	1	11	NA	NA	h-conclusion		none	0	0
ChoGueSil22	IST	IST22	B	Julian	10	20	122	36	34.3	conclusion		conclusion	0	0
ChoGueSil22	IST	IST22	B	Julian	11	15	109	32	11.1	fposs		Outlook	0	0
VysMcIAda22	TSE	TSE22	B	Julian	1	17	120	30	40.3	background		background	0	0
VysMcIAda22	TSE	TSE22	B	Julian	2	23	150	44	21.6	background		background	0	0
VysMcIAda22	TSE	TSE22	B	Julian	3	17	107	31	35.3	background		background	0	0
VysMcIAda22	TSE	TSE22	B	Julian	4	18	117	37	14.7	background		background	0	0
VysMcIAda22	TSE	TSE22	B	Julian	5	10	55	14	78.2	background		background	0	0
VysMcIAda22	TSE	TSE22	B	Julian	6	35	220	63	19.0	objective		objective	0	0
VysMcIAda22	TSE	TSE22	B	Julian	7	25	162	48	19.0	objective		objective	0	0
VysMcIAda22	TSE	TSE22	B	Julian	8	17	104	29	45.3	method		method	0	0
VysMcIAda22	TSE	TSE22	B	Julian	9	41	268	82	-4.0	result		result	0	0
VysMcIAda22	TSE	TSE22	B	Julian	10	29	206	62	-3.5	result		result	0	0
VysMcIAda22	TSE	TSE22	B	Julian	11	27	185	54	10.2	method		method	0	0
VysMcIAda22	TSE	TSE22	B	Julian	12	20	136	37	30.0	result		result	0	0
BokAle22	EMSE	EMSE22	B	Julian	1	13	77	23	44.0	background		background	0	0
BokAle22	EMSE	EMSE22	B	Julian	2	12	80	23	32.5	background		background	0	0
BokAle22	EMSE	EMSE22	B	Julian	3	19	115	31	49.5	background		background	0	0
BokAle22	EMSE	EMSE22	B	Julian	4	33	238	69	-3.6	background		background	0	0
BokAle22	EMSE	EMSE22	B	Julian	5	26	189	55	1.5	background		background	0	0
BokAle22	EMSE	EMSE22	B	Julian	6	13	84	25	30.9	background		background	0	0
BokAle22	EMSE	EMSE22	B	Julian	7	18	109	30	47.6	background		background	0	0
BokAle22	EMSE	EMSE22	B	Julian	8	29	183	47	40.3	gap		gap	0	0
BokAle22	EMSE	EMSE22	B	Julian	9	22	151	42	23.0	objective		objective	0	0
BokAle22	EMSE	EMSE22	B	Julian	10	16	115	31	26.7	design		design	0	0
BokAle22	EMSE	EMSE22	B	Julian	11	26	165	48	24.3	result	:i2	result	2	0
BokAle22	EMSE	EMSE22	B	Julian	12	16	119	32	21.4	result	:i1	result	1	0
BokAle22	EMSE	EMSE22	B	Julian	13	28	177	52	21.3	result		result	0	0
MasHodBli22	TSE	TSE22	B	Julian	1	22	143	45	11.5	background		background	0	0
MasHodBli22	TSE	TSE22	B	Julian	2	26	147	39	53.5	gap		gap	0	0
MasHodBli22	TSE	TSE22	B	Julian	3	20.0	125.5	34.0	22.4	objective		objective	0	0
MasHodBli22	TSE	TSE22	B	Julian	3	20.0	125.5	34.0	22.4	method		method	0	0
MasHodBli22	TSE	TSE22	B	Julian	4	27	215	62	-14.8	result		result	0	0
MasHodBli22	TSE	TSE22	B	Julian	5	32	241	67	-2.8	conclusion		conclusion	0	0
MilCohKlu22	ICSE	ICSE22	B	Julian	1	26	158	46	30.8	background		background	0	0
MilCohKlu22	ICSE	ICSE22	B	Julian	2	20	153	45	-3.8	gap		gap	0	0
MilCohKlu22	ICSE	ICSE22	B	Julian	3	25	171	49	15.6	objective		objective	0	0
MilCohKlu22	ICSE	ICSE22	B	Julian	4	19	120	30	54.0	method		method	0	0
MilCohKlu22	ICSE	ICSE22	B	Julian	5	16	113	35	5.5	method		method	0	0
MilCohKlu22	ICSE	ICSE22	B	Julian	6	22	131	37	42.2	result		result	0	0
MilCohKlu22	ICSE	ICSE22	B	Julian	7	28	182	51	24.3	result		result	0	0
MilCohKlu22	ICSE	ICSE22	B	Julian	8	21	131	38	32.4	result		result	0	0
MilCohKlu22	ICSE	ICSE22	B	Julian	9	8	48	13	61.2	a-conclusion		conclusion	0	0
MilCohKlu22	ICSE	ICSE22	B	Julian	10	14	80	22	59.7	a-fposs		Outlook	0	0
MarSen22	TOSEM	TOSEM22	B	Julian	1	30	186	52	29.7	background		background	0	0
MarSen22	TOSEM	TOSEM22	B	Julian	2	35	236	67	9.4	gap		gap	0	0
MarSen22	TOSEM	TOSEM22	B	Julian	3	28	204	57	6.2	objective		objective	0	0
MarSen22	TOSEM	TOSEM22	B	Julian	4	21	147	41	20.3	method		method	0	0
MarSen22	TOSEM	TOSEM22	B	Julian	5	19	139	43	-3.9	method		method	0	0
MarSen22	TOSEM	TOSEM22	B	Julian	6	19.5	143.0	41.0	-10.6	result		result	0	0
MarSen22	TOSEM	TOSEM22	B	Julian	6	19.5	143.0	41.0	-10.6	fposs		Outlook	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	1	8	56	17	18.9	background		background	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	2	17	131	37	5.5	background		background	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	3	22	160	43	19.2	background		background	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	4	23	165	44	21.6	gap		gap	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	5	19	136	40	9.4	gap		gap	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	6	22	133	33	57.6	objective		objective	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	7	31	230	62	6.2	design		design	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	8	26	201	57	-5.0	design		design	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	9	12	87	25	18.4	design		design	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	10	22	135	38	38.4	design		design	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	11	25	148	41	42.7	design		design	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	12	10.0	74.0	21.5	4.6	result	:i1	result	1	0
WeiHarHua22	ICSE	ICSE22	B	Julian	12	10.0	74.0	21.5	4.6	method		method	0	0
WeiHarHua22	ICSE	ICSE22	B	Julian	13	20	145	39	21.6	result		result	0	0
AlaKraPaa22	IST	IST22	B	Julian	1	1	8	NA	NA	h-background		none	0	0
AlaKraPaa22	IST	IST22	B	Julian	2	10	70	21	19.0	background		background	0	0
AlaKraPaa22	IST	IST22	B	Julian	3	23	149	43	25.3	gap		gap	0	0
AlaKraPaa22	IST	IST22	B	Julian	4	1	10	NA	NA	h-objective		none	0	0
AlaKraPaa22	IST	IST22	B	Julian	5	21	143	42	16.3	objective		objective	0	0
AlaKraPaa22	IST	IST22	B	Julian	6	20	153	45	-3.8	objective		objective	0	0
AlaKraPaa22	IST	IST22	B	Julian	7	1	8	NA	NA	h-method		none	0	0
AlaKraPaa22	IST	IST22	B	Julian	8	21	162	48	-7.9	method		method	0	0
AlaKraPaa22	IST	IST22	B	Julian	9	1	8	NA	NA	h-result		none	0	0
AlaKraPaa22	IST	IST22	B	Julian	10	24	165	45	23.9	result		result	0	0
AlaKraPaa22	IST	IST22	B	Julian	11	21	163	47	-3.8	result		result	0	0
AlaKraPaa22	IST	IST22	B	Julian	12	9	68	22	-9.1	result		result	0	0
AlaKraPaa22	IST	IST22	B	Julian	13	7	61	18	-17.8	result		result	0	0
AlaKraPaa22	IST	IST22	B	Julian	14	13	90	24	37.5	result		result	0	0
AlaKraPaa22	IST	IST22	B	Julian	15	1	11	NA	NA	h-conclusion		none	0	0
AlaKraPaa22	IST	IST22	B	Julian	16	17	127	35	15.4	conclusion		conclusion	0	0
AlaKraPaa22	IST	IST22	B	Julian	17	14	96	26	35.5	conclusion		conclusion	0	0
AlaKraPaa22	IST	IST22	B	Julian	18	15	97	29	28.1	conclusion		conclusion	0	0
SonJobRan22	TSE	TSE22	B	Julian	1	30	227	70	-21.0	background		background	0	0
SonJobRan22	TSE	TSE22	B	Julian	2	14	95	27	29.5	background		background	0	0
SonJobRan22	TSE	TSE22	B	Julian	3	23	141	40	36.4	background		background	0	0
SonJobRan22	TSE	TSE22	B	Julian	4	19	121	35	31.7	objective		objective	0	0
SonJobRan22	TSE	TSE22	B	Julian	5	26	170	50	17.8	objective		objective	0	0
SonJobRan22	TSE	TSE22	B	Julian	6	23	137	40	36.4	result		result	0	0
SonJobRan22	TSE	TSE22	B	Julian	7	26	169	50	17.8	result		result	0	0
SonJobRan22	TSE	TSE22	B	Julian	8	23	148	42	29.0	design		design	0	0
SonJobRan22	TSE	TSE22	B	Julian	9	20	106	30	59.6	design		design	0	0
SonJobRan22	TSE	TSE22	B	Julian	10	9.0	57.5	18.0	19.4	method	:i1	method	1	0
SonJobRan22	TSE	TSE22	B	Julian	10	9.0	57.5	18.0	19.4	result		result	0	0
ChePenChe22	EMSE	EMSE22	B	Julian	1	20	135	39	21.6	background		background	0	0
ChePenChe22	EMSE	EMSE22	B	Julian	2	30	213	62	1.5	background		background	0	0
ChePenChe22	EMSE	EMSE22	B	Julian	3	44	305	91	-12.8	background		background	0	0
ChePenChe22	EMSE	EMSE22	B	Julian	4	30	227	69	-18.2	background		background	0	0
ChePenChe22	EMSE	EMSE22	B	Julian	5	9	46	10	103.7	need		gap	0	0
ChePenChe22	EMSE	EMSE22	B	Julian	6	21	147	39	28.4	objective		objective	0	0
ChePenChe22	EMSE	EMSE22	B	Julian	7	16	122	36	0.2	design		design	0	0
ChePenChe22	EMSE	EMSE22	B	Julian	8	30	213	65	-6.9	design		design	0	0
ChePenChe22	EMSE	EMSE22	B	Julian	9	20	127	39	21.6	design		design	0	0
ChePenChe22	EMSE	EMSE22	B	Julian	10	60	411	109	-7.8	result	:i2:u1	result	2	1
ChePenChe22	EMSE	EMSE22	B	Julian	11	20.5	140.5	37.5	10.5	result	:i2	result	2	0
ChePenChe22	EMSE	EMSE22	B	Julian	11	20.5	140.5	37.5	10.5	method		method	0	0
VelJamSie22	ICSE	ICSE22	B	Julian	1	18	120	35	24.1	background		background	0	0
VelJamSie22	ICSE	ICSE22	B	Julian	2	55	367	105	-10.5	gap		gap	0	0
VelJamSie22	ICSE	ICSE22	B	Julian	3	30	204	60	7.2	objective		objective	0	0
VelJamSie22	ICSE	ICSE22	B	Julian	4	20	132	40	17.3	design		design	0	0
VelJamSie22	ICSE	ICSE22	B	Julian	5	17	115	30	40.3	design		design	0	0
VelJamSie22	ICSE	ICSE22	B	Julian	6	14.0	90.5	25.5	24.3	conclusion		conclusion	0	0
VelJamSie22	ICSE	ICSE22	B	Julian	6	14.0	90.5	25.5	24.3	method		method	0	0
CopAlé22	IST	IST22	B	Julian	1	1	8	NA	NA	h-background		none	0	0
